"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations","Total refugees and people in refugee-like situations assisted by UNHCR"
"New Zealand","Bangladesh","2010","7","0","7","0"
"New Zealand","Belarus","2010","3","0","3","0"
"New Zealand","Bhutan","2010","0","0","0","0"
"New Zealand","Bolivia (Plurinational State of)","2010","1","0","1","0"
"New Zealand","Bosnia and Herzegovina","2010","0","0","0","0"
"New Zealand","Brazil","2010","1","0","1","0"
"New Zealand","Bulgaria","2010","7","0","7","0"
"New Zealand","Burundi","2010","1","0","1","0"
"New Zealand","Cambodia","2010","10","0","10","0"
"New Zealand","Cameroon","2010","4","0","4","0"
"New Zealand","Chad","2010","1","0","1","0"
"New Zealand","Chile","2010","6","0","6","0"
"New Zealand","China","2010","130","0","130","0"
"New Zealand","Colombia","2010","36","0","36","0"
"New Zealand","Congo","2010","15","0","15","0"
"New Zealand","Cuba","2010","4","0","4","0"
"New Zealand","Czech Rep.","2010","66","0","66","0"
"New Zealand","Dem. People's Rep. of Korea","2010","1","0","1","0"
"New Zealand","Dem. Rep. of the Congo","2010","7","0","7","0"
"New Zealand","Dominican Rep.","2010","2","0","2","0"
"New Zealand","Ecuador","2010","0","0","0","0"
"New Zealand","Egypt","2010","11","0","11","0"
"New Zealand","Eritrea","2010","8","0","8","0"
"New Zealand","Ethiopia","2010","25","0","25","0"
"New Zealand","Fiji","2010","6","0","6","0"
"New Zealand","Georgia","2010","1","0","1","0"
"New Zealand","Guinea","2010","1","0","1","0"
"New Zealand","Hungary","2010","1","0","1","0"
"New Zealand","India","2010","12","0","12","0"
"New Zealand","Iraq","2010","267","0","267","0"
"New Zealand","Islamic Rep. of Iran","2010","522","0","522","0"
"New Zealand","Israel","2010","4","0","4","0"
"New Zealand","Jordan","2010","15","0","15","0"
"New Zealand","Kenya","2010","2","0","2","0"
"New Zealand","Kiribati","2010","1","0","1","0"
"New Zealand","Kuwait","2010","52","0","52","0"
"New Zealand","Kyrgyzstan","2010","9","0","9","0"
"New Zealand","Lao People's Dem. Rep.","2010","3","0","3","0"
"New Zealand","Lebanon","2010","12","0","12","0"
"New Zealand","Liberia","2010","5","0","5","0"
"New Zealand","Libya","2010","8","0","8","0"
"New Zealand","Macao SAR, China","2010","1","0","1","0"
"New Zealand","Madagascar","2010","7","0","7","0"
"New Zealand","Malaysia","2010","6","0","6","0"
"New Zealand","Mexico","2010","1","0","1","0"
"New Zealand","Mongolia","2010","5","0","5","0"
"New Zealand","Morocco","2010","4","0","4","0"
"New Zealand","Myanmar","2010","45","0","45","0"
"New Zealand","Nepal","2010","18","0","18","0"
"New Zealand","Nigeria","2010","3","0","3","0"
"New Zealand","Pakistan","2010","34","0","34","0"
"New Zealand","Papua New Guinea","2010","1","0","1","0"
"New Zealand","Rep. of Korea","2010","1","0","1","0"
"New Zealand","Russian Federation","2010","4","0","4","0"
"New Zealand","Rwanda","2010","4","0","4","0"
"New Zealand","Saudi Arabia","2010","16","0","16","0"
"New Zealand","Serbia (and Kosovo: S/RES/1244 (1999))","2010","5","0","5","0"
"New Zealand","Sierra Leone","2010","3","0","3","0"
"New Zealand","Slovakia","2010","7","0","7","0"
"New Zealand","Solomon Islands","2010","1","0","1","0"
"New Zealand","Somalia","2010","67","0","67","0"
"New Zealand","South Africa","2010","4","0","4","0"
"New Zealand","Sri Lanka","2010","232","0","232","0"
"New Zealand","State of Palestine","2010","11","0","11","0"
"New Zealand","Stateless","2010","4","0","4","0"
"New Zealand","Sudan","2010","20","0","20","0"
"New Zealand","Syrian Arab Rep.","2010","36","0","36","0"
"New Zealand","Thailand","2010","1","0","1","0"
"New Zealand","The former Yugoslav Rep. of Macedonia","2010","1","0","1","0"
"New Zealand","Togo","2010","1","0","1","0"
"New Zealand","Tunisia","2010","4","0","4","0"
"New Zealand","Turkey","2010","21","0","21","0"
"New Zealand","Uganda","2010","0","0","0","0"
"New Zealand","Ukraine","2010","1","0","1","0"
"New Zealand","Various","2010","111","0","111","0"
"New Zealand","Viet Nam","2010","12","0","12","0"
"New Zealand","Yemen","2010","2","0","2","0"
"New Zealand","Zimbabwe","2010","139","0","139","0"
"Nicaragua","Bangladesh","2010","0","0","0","0"
"Nicaragua","Central African Rep.","2010","1","0","1","0"
"Nicaragua","Colombia","2010","6","2","6","2"
"Nicaragua","Cuba","2010","6","0","6","0"
"Nicaragua","El Salvador","2010","14","3","14","3"
"Nicaragua","Eritrea","2010","0","0","0","0"
"Nicaragua","Ethiopia","2010","0","0","0","0"
"Nicaragua","Guatemala","2010","5","0","5","0"
"Nicaragua","Honduras","2010","28","6","28","6"
"Nicaragua","India","2010","1","0","1","0"
"Nicaragua","Peru","2010","2","0","2","0"
"Nicaragua","Russian Federation","2010","0","0","0","0"
"Nicaragua","Somalia","2010","0","0","0","0"
"Nicaragua","United Rep. of Tanzania","2010","1","0","1","0"
"Niger","Cameroon","2010","4","4","4","4"
"Niger","Central African Rep.","2010","3","3","3","3"
"Niger","Chad","2010","140","140","140","140"
"Niger","Congo","2010","3","3","3","3"
"Niger","Côte d'Ivoire","2010","23","23","23","23"
"Niger","Dem. Rep. of the Congo","2010","85","85","85","85"
"Niger","Iraq","2010","6","6","6","6"
"Niger","Liberia","2010","2","2","2","2"
"Niger","Rwanda","2010","22","22","22","22"
"Niger","Somalia","2010","9","9","9","9"
"Niger","Sudan","2010","15","15","15","15"
"Niger","Togo","2010","2","2","2","2"
"Nigeria","Angola","2010","7","7","7","7"
"Nigeria","Burundi","2010","6","6","6","6"
"Nigeria","Cameroon","2010","1998","1998","1998","1998"
"Nigeria","Central African Rep.","2010","7","7","7","7"
"Nigeria","Chad","2010","178","178","178","178"
"Nigeria","Congo","2010","4","4","4","4"
"Nigeria","Côte d'Ivoire","2010","36","36","36","36"
"Nigeria","Dem. Rep. of the Congo","2010","720","720","720","720"
"Nigeria","Equatorial Guinea","2010","4","4","4","4"
"Nigeria","Eritrea","2010","12","12","12","12"
"Nigeria","Ethiopia","2010","29","29","29","29"
"Nigeria","Ghana","2010","69","69","69","69"
"Nigeria","Guinea","2010","43","43","43","43"
"Nigeria","Guinea-Bissau","2010","6","6","6","6"
"Nigeria","Liberia","2010","5316","5316","5316","5316"
"Nigeria","Libya","2010","1","1","1","1"
"Nigeria","Mali","2010","1","1","1","1"
"Nigeria","Niger","2010","1","1","1","1"
"Nigeria","Rwanda","2010","36","36","36","36"
"Nigeria","Sierra Leone","2010","58","58","58","58"
"Nigeria","Somalia","2010","20","20","20","20"
"Nigeria","Sri Lanka","2010","16","16","16","16"
"Nigeria","State of Palestine","2010","6","6","6","6"
"Nigeria","Sudan","2010","154","154","154","154"
"Nigeria","Togo","2010","17","17","17","17"
"Nigeria","Uganda","2010","2","2","2","2"
"Norway","Afghanistan","2010","5396","0","5396","0"
"Norway","Albania","2010","57","0","57","0"
"Norway","Algeria","2010","69","0","69","0"
"Norway","Angola","2010","168","0","168","0"
"Norway","Armenia","2010","59","0","59","0"
"Norway","Azerbaijan","2010","68","0","68","0"
"Norway","Bangladesh","2010","25","0","25","0"
"Norway","Belarus","2010","62","0","62","0"
"Norway","Belgium","2010","1","0","1","0"
"Norway","Benin","2010","3","0","3","0"
"Norway","Bhutan","2010","13","0","13","0"
"Norway","Bosnia and Herzegovina","2010","161","0","161","0"
"Norway","Brunei Darussalam","2010","1","0","1","0"
"Norway","Bulgaria","2010","12","0","12","0"
"Norway","Burkina Faso","2010","3","0","3","0"
"Norway","Burundi","2010","414","0","414","0"
"Norway","Cabo Verde","2010","1","0","1","0"
"Norway","Cambodia","2010","7","0","7","0"
"Norway","Cameroon","2010","34","0","34","0"
"Norway","Central African Rep.","2010","1","0","1","0"
"Norway","Chad","2010","3","0","3","0"
"Norway","Chile","2010","1","0","1","0"
"Norway","China","2010","407","0","407","0"
"Norway","Colombia","2010","29","0","29","0"
"Norway","Congo","2010","45","0","45","0"
"Norway","Côte d'Ivoire","2010","26","0","26","0"
"Norway","Croatia","2010","55","0","55","0"
"Norway","Cuba","2010","5","0","5","0"
"Norway","Dem. People's Rep. of Korea","2010","14","0","14","0"
"Norway","Dem. Rep. of the Congo","2010","279","0","279","0"
"Norway","Ecuador","2010","3","0","3","0"
"Norway","Egypt","2010","10","0","10","0"
"Norway","El Salvador","2010","4","0","4","0"
"Norway","Eritrea","2010","4668","0","4668","0"
"Norway","Estonia","2010","1","0","1","0"
"Norway","Ethiopia","2010","1222","0","1222","0"
"Norway","Fiji","2010","1","0","1","0"
"Norway","Gambia","2010","5","0","5","0"
"Norway","Georgia","2010","52","0","52","0"
"Norway","Germany","2010","1","0","1","0"
"Norway","Ghana","2010","2","0","2","0"
"Norway","Guatemala","2010","7","0","7","0"
"Norway","Guinea","2010","23","0","23","0"
"Norway","Haiti","2010","2","0","2","0"
"Norway","Hungary","2010","4","0","4","0"
"Norway","India","2010","22","0","22","0"
"Norway","Indonesia","2010","4","0","4","0"
"Norway","Iraq","2010","6320","0","6320","0"
"Norway","Islamic Rep. of Iran","2010","1193","0","1193","0"
"Norway","Israel","2010","8","0","8","0"
"Norway","Jordan","2010","16","0","16","0"
"Norway","Kazakhstan","2010","78","0","78","0"
"Norway","Kenya","2010","18","0","18","0"
"Norway","Kuwait","2010","8","0","8","0"
"Norway","Kyrgyzstan","2010","24","0","24","0"
"Norway","Lao People's Dem. Rep.","2010","0","0","0","0"
"Norway","Lebanon","2010","45","0","45","0"
"Norway","Liberia","2010","72","0","72","0"
"Norway","Libya","2010","83","0","83","0"
"Norway","Lithuania","2010","1","0","1","0"
"Norway","Macao SAR, China","2010","8","0","8","0"
"Norway","Malawi","2010","8","0","8","0"
"Norway","Malaysia","2010","1","0","1","0"
"Norway","Mauritania","2010","1","0","1","0"
"Norway","Mongolia","2010","8","0","8","0"
"Norway","Montenegro","2010","3","0","3","0"
"Norway","Morocco","2010","25","0","25","0"
"Norway","Mozambique","2010","3","0","3","0"
"Norway","Myanmar","2010","132","0","132","0"
"Norway","Namibia","2010","2","0","2","0"
"Norway","Nepal","2010","20","0","20","0"
"Norway","Netherlands","2010","2","0","2","0"
"Norway","Niger","2010","22","0","22","0"
"Norway","Nigeria","2010","65","0","65","0"
"Norway","Pakistan","2010","257","0","257","0"
"Norway","Peru","2010","1","0","1","0"
"Norway","Philippines","2010","6","0","6","0"
"Norway","Poland","2010","1","0","1","0"
"Norway","Rep. of Korea","2010","1","0","1","0"
"Norway","Rep. of Moldova","2010","22","0","22","0"
"Norway","Romania","2010","16","0","16","0"
"Norway","Russian Federation","2010","4104","0","4104","0"
"Norway","Rwanda","2010","169","0","169","0"
"Norway","Saudi Arabia","2010","1","0","1","0"
"Norway","Senegal","2010","1","0","1","0"
"Norway","Serbia (and Kosovo: S/RES/1244 (1999))","2010","3116","0","3116","0"
"Norway","Sierra Leone","2010","47","0","47","0"
"Norway","Slovakia","2010","1","0","1","0"
"Norway","Somalia","2010","7342","0","7342","0"
"Norway","Sri Lanka","2010","456","0","456","0"
"Norway","State of Palestine","2010","0","0","0","0"
"Norway","Stateless","2010","1962","0","1962","0"
"Norway","Sudan","2010","311","0","311","0"
"Norway","Syrian Arab Rep.","2010","186","0","186","0"
"Norway","Tajikistan","2010","27","0","27","0"
"Norway","Thailand","2010","31","0","31","0"
"Norway","The former Yugoslav Rep. of Macedonia","2010","4","0","4","0"
"Norway","Togo","2010","15","0","15","0"
"Norway","Tunisia","2010","2","0","2","0"
"Norway","Turkey","2010","143","0","143","0"
"Norway","Turkmenistan","2010","11","0","11","0"
"Norway","Uganda","2010","30","0","30","0"
"Norway","Ukraine","2010","70","0","70","0"
"Norway","United Rep. of Tanzania","2010","5","0","5","0"
"Norway","United States","2010","2","0","2","0"
"Norway","Uzbekistan","2010","102","0","102","0"
"Norway","Various","2010","59","0","59","0"
"Norway","Viet Nam","2010","16","0","16","0"
"Norway","Western Sahara","2010","1","0","1","0"
"Norway","Yemen","2010","108","0","108","0"
"Norway","Zambia","2010","1","0","1","0"
"Norway","Zimbabwe","2010","17","0","17","0"
"Oman","Iraq","2010","71","71","71","71"
"Oman","Syrian Arab Rep.","2010","7","7","7","7"
"Pakistan","Afghanistan","2010","1899842","1899842","1899842","1899842"
"Pakistan","Algeria","2010","35","35","35","35"
"Pakistan","China","2010","0","0","0","0"
"Pakistan","Ethiopia","2010","4","4","4","4"
"Pakistan","Ghana","2010","1","1","1","1"
"Pakistan","Iraq","2010","87","87","87","87"
"Pakistan","Islamic Rep. of Iran","2010","64","64","64","64"
"Pakistan","Myanmar","2010","9","9","9","9"
"Pakistan","Russian Federation","2010","7","7","7","7"
"Pakistan","Rwanda","2010","6","6","6","6"
"Pakistan","Somalia","2010","537","537","537","537"
"Pakistan","State of Palestine","2010","5","5","5","5"
"Pakistan","Sudan","2010","1","1","1","1"
"Pakistan","Syrian Arab Rep.","2010","8","8","8","8"
"Pakistan","Turkey","2010","6","6","6","6"
"Pakistan","Uganda","2010","1","1","1","1"
"Pakistan","Uzbekistan","2010","8","8","8","8"
"Palau","Myanmar","2010","0","0","0","0"
"Panama","Afghanistan","2010","1","1","1","1"
"Panama","Argentina","2010","1","1","1","1"
"Panama","Belarus","2010","7","7","7","7"
"Panama","Bosnia and Herzegovina","2010","3","3","3","3"
"Panama","Cameroon","2010","5","5","5","5"
"Panama","Chad","2010","2","2","2","2"
"Panama","Colombia","2010","1432","1432","15432","3332"
"Panama","Croatia","2010","3","3","3","3"
"Panama","Cuba","2010","93","72","1093","172"
"Panama","Dem. Rep. of the Congo","2010","4","4","4","4"
"Panama","El Salvador","2010","269","231","269","231"
"Panama","Ethiopia","2010","2","2","2","2"
"Panama","Ghana","2010","1","0","1","0"
"Panama","Guatemala","2010","11","11","11","11"
"Panama","Haiti","2010","11","8","11","8"
"Panama","Honduras","2010","1","1","1","1"
"Panama","Islamic Rep. of Iran","2010","3","3","3","3"
"Panama","Liberia","2010","3","3","3","3"
"Panama","Lithuania","2010","1","0","1","0"
"Panama","Nicaragua","2010","172","138","172","138"
"Panama","Nigeria","2010","10","6","10","6"
"Panama","Peru","2010","21","17","21","17"
"Panama","Romania","2010","2","2","2","2"
"Panama","Russian Federation","2010","2","2","2","2"
"Panama","Sierra Leone","2010","1","1","1","1"
"Panama","Somalia","2010","1","1","1","1"
"Panama","Sudan","2010","4","4","4","4"
"Panama","The former Yugoslav Rep. of Macedonia","2010","1","1","1","1"
"Panama","Ukraine","2010","2","2","2","2"
"Panama","United States","2010","1","1","1","1"
"Panama","Venezuela (Bolivarian Republic of)","2010","3","3","3","3"
"Papua New Guinea","Afghanistan","2010","1","1","1","1"
"Papua New Guinea","Indonesia","2010","4689","2634","9689","2634"
"Papua New Guinea","Jordan","2010","0","0","0","0"
"Papua New Guinea","Morocco","2010","1","1","1","1"
"Papua New Guinea","Myanmar","2010","0","0","0","0"
"Papua New Guinea","Sri Lanka","2010","4","3","4","3"
"Papua New Guinea","Viet Nam","2010","3","0","3","0"
"Paraguay","Colombia","2010","31","18","31","18"
"Paraguay","Congo","2010","1","1","1","1"
"Paraguay","Cuba","2010","52","52","52","52"
"Paraguay","Germany","2010","1","1","1","1"
"Paraguay","Iraq","2010","6","6","6","6"
"Paraguay","Islamic Rep. of Iran","2010","1","1","1","1"
"Paraguay","Russian Federation","2010","8","8","8","8"
"Paraguay","Sierra Leone","2010","1","1","1","1"
"Paraguay","Viet Nam","2010","6","6","6","6"
"Peru","Armenia","2010","1","0","1","0"
"Peru","Belarus","2010","1","0","1","0"
"Peru","Bolivia (Plurinational State of)","2010","2","0","2","0"
"Peru","Bosnia and Herzegovina","2010","6","0","6","0"
"Peru","Bulgaria","2010","4","0","4","0"
"Peru","China","2010","2","0","2","0"
"Peru","Colombia","2010","307","89","307","89"
"Peru","Cuba","2010","593","13","593","13"
"Peru","Czech Rep.","2010","3","0","3","0"
"Peru","Ecuador","2010","3","0","3","0"
"Peru","Gambia","2010","4","1","4","1"
"Peru","Georgia","2010","2","0","2","0"
"Peru","Ghana","2010","1","1","1","1"
"Peru","Guatemala","2010","1","0","1","0"
"Peru","Haiti","2010","10","6","10","6"
"Peru","Hungary","2010","6","0","6","0"
"Peru","Iraq","2010","16","1","16","1"
"Peru","Islamic Rep. of Iran","2010","19","0","19","0"
"Peru","Jordan","2010","2","0","2","0"
"Peru","Liberia","2010","1","0","1","0"
"Peru","Lithuania","2010","1","1","1","1"
"Peru","Namibia","2010","1","1","1","1"
"Peru","Nigeria","2010","1","1","1","1"
"Peru","Poland","2010","4","0","4","0"
"Peru","Romania","2010","1","0","1","0"
"Peru","Russian Federation","2010","17","2","17","2"
"Peru","Serbia (and Kosovo: S/RES/1244 (1999))","2010","99","13","99","13"
"Peru","Somalia","2010","2","0","2","0"
"Peru","South Africa","2010","1","0","1","0"
"Peru","State of Palestine","2010","18","0","18","0"
"Peru","Ukraine","2010","2","1","2","1"
"Peru","United Rep. of Tanzania","2010","1","0","1","0"
"Peru","Venezuela (Bolivarian Republic of)","2010","13","6","13","6"
"Peru","Viet Nam","2010","1","0","1","0"
"Philippines","China","2010","0","0","0","0"
"Philippines","Dem. Rep. of the Congo","2010","1","0","1","0"
"Philippines","Eritrea","2010","1","0","1","0"
"Philippines","Ethiopia","2010","1","0","1","0"
"Philippines","Iraq","2010","23","0","23","0"
"Philippines","Islamic Rep. of Iran","2010","25","0","25","0"
"Philippines","Lao People's Dem. Rep.","2010","143","55","143","55"
"Philippines","Lebanon","2010","2","0","2","0"
"Philippines","Liberia","2010","1","0","1","0"
"Philippines","Myanmar","2010","2","2","2","2"
"Philippines","Pakistan","2010","1","0","1","0"
"Philippines","Rwanda","2010","6","0","6","0"
"Philippines","Somalia","2010","4","0","4","0"
"Philippines","Sri Lanka","2010","8","8","8","8"
"Philippines","State of Palestine","2010","18","0","18","0"
"Philippines","Stateless","2010","3","0","3","0"
"Philippines","Sudan","2010","1","0","1","0"
"Philippines","Viet Nam","2010","3","0","3","0"
"Poland","Afghanistan","2010","76","0","76","0"
"Poland","Albania","2010","1","0","1","0"
"Poland","Algeria","2010","2","0","2","0"
"Poland","Angola","2010","1","0","1","0"
"Poland","Armenia","2010","24","0","24","0"
"Poland","Azerbaijan","2010","10","0","10","0"
"Poland","Bangladesh","2010","2","0","2","0"
"Poland","Belarus","2010","177","0","177","0"
"Poland","Bhutan","2010","1","0","1","0"
"Poland","Bosnia and Herzegovina","2010","2","0","2","0"
"Poland","Bulgaria","2010","2","0","2","0"
"Poland","Cameroon","2010","8","0","8","0"
"Poland","China","2010","7","0","7","0"
"Poland","Congo","2010","15","0","15","0"
"Poland","Côte d'Ivoire","2010","1","0","1","0"
"Poland","Cuba","2010","7","0","7","0"
"Poland","Dem. Rep. of the Congo","2010","5","0","5","0"
"Poland","Eritrea","2010","2","0","2","0"
"Poland","Ethiopia","2010","6","0","6","0"
"Poland","Georgia","2010","11","0","11","0"
"Poland","Guinea-Bissau","2010","1","0","1","0"
"Poland","India","2010","5","0","5","0"
"Poland","Iraq","2010","111","0","111","0"
"Poland","Islamic Rep. of Iran","2010","11","0","11","0"
"Poland","Jordan","2010","2","0","2","0"
"Poland","Kazakhstan","2010","8","0","8","0"
"Poland","Lao People's Dem. Rep.","2010","2","0","2","0"
